term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"steve","steve",19,10000,0.0019,2.33016376594,-0.325623608879
"organisation","organis",19,10000,0.0019,,
"ongoing","ongo",19,10000,0.0019,-0.520196747279,-0.507831681801
"keir","keir",19,10000,0.0019,,
"poorer","poorer",19,10000,0.0019,-0.39628098176,0.163130607506
"jungles","jungl",19,10000,0.0019,-0.190831201914,0.27920767249
"limiting","limit",19,10000,0.0019,-0.561723171691,-0.815775347639
"hinted","hint",19,10000,0.0019,-0.733458828995,-0.890646573461
"xenophobic","xenophob",19,10000,0.0019,-0.284643739712,1.2611702767
"child","child",19,10000,0.0019,-0.327211933698,0.267248132412
"russian","russian",19,10000,0.0019,2.17617778835,-0.11823627568
"remainers","remain",19,10000,0.0019,,
"fake","fake",19,10000,0.0019,-0.0378708968219,-0.213843963456
"detained","detain",19,10000,0.0019,-0.590727456316,0.344471420847
"opponent","oppon",19,10000,0.0019,-0.540057574885,0.0454077314292
"controversial","controversi",19,10000,0.0019,-0.548476378601,-0.279829115049
"italian","italian",18,10000,0.0018,2.00527842473,-0.140892545812
"charity","chariti",18,10000,0.0018,-0.278053388694,-0.170798859925
"founder","founder",18,10000,0.0018,-0.550054760304,-0.581598800986
"pensions","pension",18,10000,0.0018,-0.48965272483,0.746562612732
"westminster","westminst",18,10000,0.0018,0.77752111321,0.00890288305299
"exclude","exclud",18,10000,0.0018,-0.558658076187,-0.35572511765
"legally","legal",18,10000,0.0018,-0.298305220154,0.1116597966
"aftermath","aftermath",18,10000,0.0018,-0.482977480564,-0.27097413862
"quotas","quota",18,10000,0.0018,-0.387633235701,0.540949432715
"draconian","draconian",18,10000,0.0018,-0.528516793476,0.309263573975
"tech","tech",18,10000,0.0018,-0.0323932514795,-0.258567848554
"violence","violenc",18,10000,0.0018,-0.645379677176,0.758961493467
"cable","cabl",18,10000,0.0018,-0.301491278079,-0.179450666015
"robert","robert",18,10000,0.0018,2.30083252043,-0.482207362155
"safeguards","safeguard",18,10000,0.0018,-0.726262971797,-0.0491985538161
"tensions","tension",18,10000,0.0018,-0.954894374231,0.442324109402
"outsiders","outsid",18,10000,0.0018,-0.378236240493,0.168952987935
"working-class","working-class",18,10000,0.0018,-0.0472929901503,0.202042644214
"sentiments","sentiment",18,10000,0.0018,-0.519564135153,0.240609918361
"weaken","weaken",18,10000,0.0018,-0.627531673752,-0.326716709283
"accusations","accus",18,10000,0.0018,-0.73115648695,-0.0631174631364
"tim","tim",18,10000,0.0018,1.87702967011,-0.376533735281
"dominic","domin",18,10000,0.0018,0.67535966077,-0.314672890572
"prompted","prompt",18,10000,0.0018,-0.613089004909,-0.877161582927
"confident","confid",18,10000,0.0018,-0.749029668789,-0.708955742857
"gina","gina",18,10000,0.0018,1.37889701672,-0.204209516544
"debates","debat",18,10000,0.0018,-0.500186944791,0.402685052553
